facility_id,name,operator,facility_category,landuse,industrial,man_made,power,building,source,longitude,latitude,total_events,active_days,avg_events_per_month,median_events_per_month,active_months,events_per_30_days,mean_frp_mw,median_frp_mw,max_frp_mw,min_frp_mw,mean_thermal_intensity,max_thermal_intensity,most_active_hour,most_active_month,day_events,night_events,weekday_events,weekend_events,mean_distance_km,median_distance_km,max_distance_km,mean_spatial_extent_km,max_spatial_extent_km,mean_duration_hours,median_duration_hours,max_duration_hours,mean_detection_count,median_detection_count,max_detection_count,mean_satellite_count,max_satellite_count,historical_event_observations
26546597,Hindustan Photo Films,,INDUSTRIAL_AREA,industrial,,,,,,76.66799,11.433887,6,5,6.0,6.0,1,0.4931506849315068,6.922222166666667,7.609999999999999,12.94,1.1,60.599234333333335,90.4,7,2026-04,5,1,6,0,2.055055583333333,1.67855405,4.4605045,0.1664922666666666,0.8371895,0.2861111166666666,0.0,0.8666667,2.0,1.0,6,1.3333333333333333,2,6
26643216,,,INDUSTRIAL_AREA,industrial,,,,,,83.105101,25.280108,3,3,1.5,1.5,2,0.2465753424657534,2.24,1.71,3.64,1.37,22.4,36.4,7,2026-03,1,2,2,1,0.8948377166666667,0.8349845,1.0870559,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,1.0,1,3
26685581,Ramnagar industrial area,,INDUSTRIAL_AREA,industrial,,,,,,83.064465,25.24383,1,1,1.0,1.0,1,0.0821917808219178,0.7,0.7,0.7,0.7,7.0,7.0,20,2026-01,0,1,1,0,0.39589328,0.39589328,0.39589328,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,1.0,1,1
26688209,,,WASTE_PROCESSING,,,wastewater_plant,,,,83.005588,25.270063,1,1,1.0,1.0,1,0.0821917808219178,1.18,1.18,1.41,1.18,7.4828873,7.4828873,19,2026-03,0,1,1,0,1.992845,1.992845,1.992845,0.21538626,0.21538626,0.0,0.0,0.0,2.0,2.0,2,1.0,1,1
26717419,,,WASTE_PROCESSING,,,wastewater_plant,,,,83.046994,25.34771,2,1,2.0,2.0,1,0.1643835616438356,0.5349999999999999,0.5349999999999999,0.57,0.5,5.35,5.7,19,2026-03,0,2,2,0,1.30792025,1.30792025,1.927663,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,1.0,1,2
26781017,,,INDUSTRIAL_AREA,industrial,,,,,,82.947469,25.358909,2,1,2.0,2.0,1,0.1643835616438356,1.54,1.54,1.57,1.51,15.4,15.700001,19,2026-03,0,2,2,0,1.542726265,1.542726265,2.7722998,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,1.0,1,2
27434308,AVM Studio,,INDUSTRIAL_AREA,industrial,,,,,,80.204967,13.046376,1,1,1.0,1.0,1,0.0821917808219178,0.94,0.94,0.94,0.94,9.4,9.4,20,2026-01,0,1,1,0,0.06479016,0.06479016,0.06479016,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,1.0,1,1
28291496,Steel auto industries,,INDUSTRIAL_AREA,industrial,,,,,,77.240925,30.113472,2,2,2.0,2.0,1,0.1643835616438356,7.9650005,7.9650005,11.1,6.23,57.331895,62.3,7,2026-04,2,0,2,0,0.8517850849999999,0.8517850849999999,1.5385624,0.135242535,0.27048507,0.0,0.0,0.0,1.5,1.5,2,1.0,1,2
28396309,Deenbandhu Chhotu Ram Thermal Power Station,Haryana Power Generation Corporation Limited,POWER_PLANT,industrial,,,plant,,,77.326702,30.105652,1,1,1.0,1.0,1,0.0821917808219178,4.47,4.47,4.47,4.47,44.699997,44.699997,7,2025-12,1,0,1,0,1.1468129,1.1468129,1.1468129,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,1.0,1,1
28731276,,,INDUSTRIAL_AREA,industrial,,,,,,82.832221,25.271631,2,2,1.0,1.0,2,0.1643835616438356,2.89,2.89,5.26,0.52,28.900001000000003,52.600002,19,2026-03,0,2,2,0,1.08234597,1.08234597,1.5247729,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,1.0,1,2
28766936,,,INDUSTRIAL_AREA,industrial,,,,,,81.974058,25.482388,2,2,1.0,1.0,2,0.1643835616438356,1.585,1.585,2.48,0.69,15.85,24.8,8,2025-10,1,1,1,1,2.4100007000000003,2.4100007000000003,2.4927616,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,1.0,1,2
28767494,,,INDUSTRIAL_AREA,industrial,,,,,,82.001822,25.497766,1,1,1.0,1.0,1,0.0821917808219178,0.34,0.34,0.34,0.34,3.4,3.4,19,2026-03,0,1,1,0,4.6473413,4.6473413,4.6473413,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,1.0,1,1
28767497,,,INDUSTRIAL_AREA,industrial,,,,,,82.003258,25.497444,1,1,1.0,1.0,1,0.0821917808219178,2.48,2.48,2.48,2.48,24.8,24.8,7,2025-10,1,0,1,0,3.1834602,3.1834602,3.1834602,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,1.0,1,1
28767512,,,INDUSTRIAL_AREA,industrial,,,,,,82.005443,25.497815,2,2,2.0,2.0,1,0.1643835616438356,3.22,3.22,3.96,2.48,32.2,39.6,7,2025-11,2,0,1,1,2.29393696,2.29393696,4.275952,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,1.0,1,2
28964678,,,INDUSTRIAL_AREA,industrial,,,,,,72.936745,22.541706,1,1,1.0,1.0,1,0.0821917808219178,8.63,8.63,8.63,8.63,86.3,86.3,8,2026-04,1,0,1,0,0.70619524,0.70619524,0.70619524,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,1.0,1,1
29037171,Nirma Lab Plant,,INDUSTRIAL_AREA,industrial,,,,,,73.239931,22.462582,2,2,1.0,1.0,2,0.1643835616438356,5.1525,5.1525,8.37,3.47,33.630037,34.7,8,2025-12,2,0,2,0,1.4666687500000002,1.4666687500000002,1.611779,0.159919665,0.31983933,0.0,0.0,0.0,1.5,1.5,2,1.0,1,2
29134868,,,INDUSTRIAL_AREA,industrial,,,,,,73.198746,22.39586,3,3,1.5,1.5,2,0.2465753424657534,14.851666666666668,6.58,37.12,3.67,129.78498166666665,286.85495,7,2026-04,3,0,2,1,1.8003652666666667,1.394346,3.218796,0.0463933733333333,0.13918012,0.0,0.0,0.0,1.3333333333333333,1.0,2,1.0,1,3
29199633,Kodungaiyur Corporation Landfill,,WASTE_PROCESSING,landfill,,,,,,80.269215,13.135121,1,1,1.0,1.0,1,0.0821917808219178,4.55,4.55,4.55,4.55,45.5,45.5,8,2026-04,1,0,1,0,0.22246796,0.22246796,0.22246796,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,1.0,1,1
29547338,Gujarat State Fertilizers & Chemicals Ltd.,,INDUSTRIAL_AREA,industrial,,,,,,73.152393,22.372031,1,1,1.0,1.0,1,0.0821917808219178,3.35,3.35,3.35,3.35,33.5,33.5,8,2025-12,1,0,1,0,0.5847593,0.5847593,0.5847593,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,1.0,1,1
29917233,,,INDUSTRIAL_AREA,industrial,,,,,,73.164542,22.33256,1,1,1.0,1.0,1,0.0821917808219178,5.36,5.36,5.36,5.36,53.600002,53.600002,8,2025-11,1,0,1,0,0.79529387,0.79529387,0.79529387,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,1.0,1,1
30118591,Tiruneermalai Quarry,,QUARRY,quarry,,,,,,80.111211,12.95324,2,2,1.0,1.0,2,0.1643835616438356,3.9025,3.9025,7.67,2.97,24.5100685,29.7,7,2026-01,1,1,1,1,0.47793621,0.47793621,0.48656267,0.20025702,0.40051404,0.41666665,0.41666665,0.8333333,1.5,1.5,2,1.5,2,2
30799345,,,QUARRY,quarry,,,,,,73.233259,19.170305,2,2,2.0,2.0,1,0.1643835616438356,3.83,3.83,5.71,1.95,38.3,57.1,8,2025-12,2,0,1,1,1.4626225,1.4626225,1.4931381,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,1.0,1,2
30799383,Badlapur MIDC,,INDUSTRIAL_AREA,industrial,,,,,,73.241426,19.1535,4,4,1.0,1.0,4,0.3287671232876712,5.3075,4.38,10.1,2.37,50.91036775,101.0,7,2025-12,4,0,3,1,2.6455222750000003,2.6824123,2.9732006,0.0537821725,0.21512869,0.2,0.0,0.8,1.25,1.0,2,1.25,2,4
30835059,Biomethanation Plant,,POWER_PLANT,,,,generator,,,80.190229,13.065431,4,4,1.3333333333333333,1.0,3,0.3287671232876712,0.975,0.93,1.75,0.29,9.750000225,17.5,20,2026-01,1,3,4,0,0.4875498849999999,0.3260821,1.138275,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,1.0,1,4
31015053,DMC Mills,,INDUSTRIAL_AREA,industrial,,,,,,73.190929,19.208213,1,1,1.0,1.0,1,0.0821917808219178,11.0,11.0,11.0,11.0,110.0,110.0,8,2026-01,1,0,1,0,1.3402071,1.3402071,1.3402071,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,1.0,1,1
31241180,,,QUARRY,quarry,,,,,,80.122518,12.968312,1,1,1.0,1.0,1,0.0821917808219178,2.05,2.05,2.05,2.05,20.5,20.5,8,2026-03,1,0,1,0,0.4576482,0.4576482,0.4576482,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,1.0,1,1
31252824,Spartek Granites,,INDUSTRIAL_AREA,industrial,,,,,,79.993273,13.090329,52,48,5.2,4.0,10,4.273972602739726,1.845785268653846,1.32000005,7.34,0.46,14.985187801923075,68.1,19,2026-02,5,47,36,16,1.6722668211538465,1.68322635,2.5221467,0.2600587083846153,0.85463345,0.4525640973076923,0.81666666,1.6666666,2.0,2.0,5,1.5192307692307692,2,52
31253716,Balaji Brewery,,INDUSTRIAL_AREA,industrial,,,,,,79.961184,13.105845,3,3,1.0,1.0,3,0.2465753424657534,3.1366666666666667,3.12,3.59,2.7,31.366665666666663,35.899998,8,2026-03,3,0,3,0,1.5681268,1.3806187,2.2123654,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,1.0,1,3
31723904,TNSTC Bus Depot,,INDUSTRIAL_AREA,industrial,,,,,,80.153107,12.502688,5,5,1.25,1.0,4,0.410958904109589,4.878,3.27,12.52,2.36,48.7800002,125.200005,7,2026-02,5,0,5,0,2.903042964,3.610966,4.6328793,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,1.0,1,5
31999828,Dalmia,,INDUSTRIAL_AREA,industrial,,,,,,78.122536,11.717281,1,1,1.0,1.0,1,0.0821917808219178,19.44,19.44,19.44,19.44,194.40001,194.40001,8,2026-03,1,0,0,1,1.7115033,1.7115033,1.7115033,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,1.0,1,1
32552695,gwalthai industrial area,,INDUSTRIAL_AREA,industrial,,,,,,76.412199,31.403461,2,2,1.0,1.0,2,0.1643835616438356,3.3950000000000005,3.3950000000000005,4.15,2.64,33.950001,41.5,7,2026-03,2,0,2,0,4.036599600000001,4.036599600000001,4.304114,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,1.0,1,2
34263673,Bandhwari Solid Waste Management Plant,,WASTE_PROCESSING,landfill,,,,,,77.17204,28.402383,1,1,1.0,1.0,1,0.0821917808219178,1.26,1.26,1.26,1.26,12.599999,12.599999,20,2026-04,0,1,1,0,0.2603212,0.2603212,0.2603212,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,1.0,1,1
34264322,,,QUARRY,quarry,,,,,,77.174089,28.318838,74,68,8.222222222222221,6.0,9,6.082191780821918,0.8452477490540541,0.7324999999999999,4.81,0.25,6.609587898648649,48.1,20,2025-11,1,73,50,24,2.0683288625675678,2.44129035,4.976441,0.2216022579729729,0.9351525,0.4511261175675676,0.0,1.6833333,1.9054054054054053,1.5,6,1.445945945945946,2,74
38534622,Anjanapura Quarries,,QUARRY,quarry,,,,,,77.565627,12.842794,4,4,2.0,2.0,2,0.3287671232876712,3.830000075,3.96500015,6.88,0.51,22.74974925,46.44617,20,2026-01,1,3,3,1,0.411104565,0.42425356,0.45929757,0.1921582925,0.40189677,0.204166665,0.0,0.81666666,1.75,2.0,2,1.25,2,4
43194600,AtoTech,,INDUSTRIAL_AREA,industrial,,,,,,76.823901,28.255726,1,1,1.0,1.0,1,0.0821917808219178,10.22,10.22,10.22,10.22,102.200005,102.200005,7,2026-04,1,0,0,1,1.5029719,1.5029719,1.5029719,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,1.0,1,1
44506809,,,WASTE_PROCESSING,,,wastewater_plant,,,,70.771213,22.343307,3,3,1.5,1.5,2,0.2465753424657534,3.4566666666666666,3.65,3.84,2.88,34.56666633333333,38.399998,7,2026-03,3,0,1,2,1.06952432,1.1472428,1.4093823,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,1.0,1,3
45059289,Ordinance Equipment Factory,,INDUSTRIAL_AREA,industrial,,,,,,80.365464,26.470988,1,1,1.0,1.0,1,0.0821917808219178,1.74,1.74,1.74,1.74,17.4,17.4,20,2026-03,0,1,1,0,1.1963694,1.1963694,1.1963694,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,1.0,1,1
45922667,,,QUARRY,quarry,,,,,,77.414292,13.00078,17,16,2.833333333333333,2.5,6,1.3972602739726028,1.6144117629411765,1.19,5.49,0.38,14.47239588235294,54.899998,20,2026-02,3,14,12,5,0.5002867571764706,0.24389195,2.80865,0.0961320805882352,0.4124215,0.2470588211764706,0.0,0.8666667,1.411764705882353,1.0,2,1.2941176470588236,2,17
48792633,,,INDUSTRIAL_AREA,industrial,,,,,,73.013868,19.143321,4,3,4.0,4.0,1,0.3287671232876712,3.3475,3.0700000000000003,6.34,0.91,33.4749995,63.4,20,2026-03,1,3,3,1,0.9942020425,0.932609235,1.3471804,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,1.0,1,4
48864360,Kurla EMU Carshed,,INDUSTRIAL_AREA,industrial,,,,,,72.889471,19.074802,1,1,1.0,1.0,1,0.0821917808219178,3.02,3.02,3.02,3.02,30.199999,30.199999,8,2026-02,1,0,1,0,0.73382413,0.73382413,0.73382413,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,1.0,1,1
49597309,Mukund Steel,,INDUSTRIAL_AREA,industrial,,,,,,73.001575,19.186848,2,2,1.0,1.0,2,0.1643835616438356,0.6699999999999999,0.6699999999999999,1.19,0.15,6.7000005,11.900001,20,2026-02,0,2,2,0,0.0879891625,0.0879891625,0.13003448,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,1.0,1,2
51969254,,,INDUSTRIAL_AREA,industrial,,,,,,83.873823,26.141454,9,6,3.0,1.0,3,0.7397260273972602,7.815999999999999,6.44,19.29,1.35,59.62497066666666,192.90001,7,2026-04,8,1,9,0,3.0755358444444445,3.39649,4.5027275,0.4107153755555555,2.2711213,0.1925926,0.0,0.8666667,2.6666666666666665,1.0,10,1.2222222222222223,2,9
52158449,Coach Rehabilitation Workshop,,INDUSTRIAL_AREA,industrial,,,,,,77.427886,23.285072,3,3,1.5,1.5,2,0.2465753424657534,1.2633333333333334,1.35,1.76,0.68,12.633333333333336,17.6,8,2025-11,2,1,3,0,0.6478023333333333,0.5635416,1.0789349,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,1.0,1,3
52433406,Water Tank,,STORAGE_FACILITY,,,storage_tank,,yes,,79.13615,10.786707,4,4,1.0,1.0,4,0.3287671232876712,3.4000000000000004,3.39,4.04,2.78,33.9999995,40.399998,8,2026-03,4,0,2,2,3.775676325,3.9136937,4.9695854,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,1.0,1,4
55928897,,,INDUSTRIAL_AREA,industrial,,,,,,77.18412,17.135902,11,11,2.2,2.0,5,0.904109589041096,1.7704545454545455,1.28,5.07,0.75,15.715438272727273,50.7,20,2026-03,0,11,7,4,0.4538555263636363,0.45863894,0.5806473,0.0904877318181818,0.3162028,0.3015151454545454,0.0,0.85,1.3636363636363635,1.0,2,1.3636363636363635,2,11
56146167,Neyveli III Coal Mine,Neyveli Lignite Corporation (NCL India Limited),QUARRY,quarry,,,,,https://www.gem.wiki/Neyveli_III_coal_mine,79.48532,11.513778,4,4,2.0,2.0,2,0.3287671232876712,7.0758334,6.63,9.62,5.4233336,64.29385775,96.2,7,2026-04,4,0,2,2,3.9484541,3.9697551,4.0260515,0.118345835,0.47338334,0.2125,0.0,0.85,1.5,1.0,3,1.25,2,4
56400658,Neyveli Lignite Mines - II,,QUARRY,quarry,,,,,,79.430139,11.516988,6,4,6.0,6.0,1,0.4931506849315068,4.585,3.925,11.52,0.79,44.99375865,115.200005,8,2026-04,5,1,2,4,3.7369361,4.18753725,4.9266562,0.0786560716666666,0.47193643,0.1472222166666666,0.0,0.8833333,1.1666666666666667,1.0,2,1.1666666666666667,2,6
56684921,Bokaro Steel Plant,,INDUSTRIAL_AREA,industrial,,,,,,86.099033,23.681466,14,14,1.75,1.0,8,1.1506849315068495,4.5,4.75,7.83,1.27,36.82056971428572,68.8,7,2026-04,10,4,11,3,0.2180429232857143,0.230704045,0.31195986,0.2654421635714285,1.2229233,0.1214285714285714,0.0,0.8666667,1.5,1.0,3,1.1428571428571428,2,14
58602741,Gen-Set,,POWER_PLANT,,,,generator,,,77.551056,11.314877,1,1,1.0,1.0,1,0.0821917808219178,8.73,8.73,8.73,8.73,87.299995,87.299995,8,2026-08,1,0,1,0,4.075846,4.075846,4.075846,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,1.0,1,1
59532160,,,QUARRY,quarry,,,,,,76.627467,15.059072,4,4,1.3333333333333333,1.0,3,0.3287671232876712,3.5512501,3.89,6.51,0.7,26.83095425,51.8,20,2026-04,2,2,3,1,0.80583737,0.7739687749999999,1.2505933,0.1020877,0.4083508,0.0,0.0,0.0,1.25,1.0,2,1.0,1,4
59827121,Coalfields,,QUARRY,quarry,,,,,,80.649945,17.456096,7,6,2.333333333333333,2.0,3,0.5753424657534247,5.501428571428571,4.36,10.04,2.38,55.014286000000006,100.4,7,2026-04,7,0,4,3,3.758325891428572,4.283207,4.8054547,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,1.0,1,7
59837236,Manuguru II Coal Mine,Singareni Collieries Company Limited (SCCL),QUARRY,quarry,,,,,https://www.gem.wiki/Manuguru_OC-II_coal_mine,80.77683,17.947953,290,192,22.307692307692307,14.0,13,23.835616438356162,2.4184765206896555,1.7574999999999998,12.65,0.35,18.47355921517241,96.49999,20,2026-03,41,249,216,74,1.674278011275862,1.36976515,4.304499,0.2188846564827586,1.6055123,0.1998275861034482,0.0,1.6833333,1.6344827586206896,1.0,7,1.2275862068965515,2,290
60260584,Tata Steel,,INDUSTRIAL_AREA,industrial,,,,,,86.198717,22.787381,9,9,1.125,1.0,8,0.7397260273972602,4.067185077777777,3.42,11.28,1.53,18.490818722222222,34.2,19,2026-02,5,4,4,5,0.1392122287777777,0.12940866,0.24121125,0.5514438966666666,1.4915986,0.6499999844444445,0.8333333,1.6666666,2.2222222222222223,2.0,5,1.5555555555555556,2,9
60263148,,,WASTE_PROCESSING,,,wastewater_plant,,,,75.602298,32.25624,2,2,2.0,2.0,1,0.1643835616438356,3.1100000000000003,3.1100000000000003,3.16,3.06,31.099999,31.6,7,2026-05,2,0,2,0,2.30315695,2.30315695,2.9245324,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,1.0,1,2
61982524,TNPL Paper Mill,,INDUSTRIAL_AREA,industrial,,,,,,77.997254,11.053417,1,1,1.0,1.0,1,0.0821917808219178,1.37,1.37,1.37,1.37,13.7,13.7,20,2025-09,0,1,1,0,1.1817398,1.1817398,1.1817398,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,1.0,1,1
62004860,MRPL,,REFINERY,industrial,refinery,,,,,74.844748,12.984714,1,1,1.0,1.0,1,0.0821917808219178,1.47,1.47,1.47,1.47,14.7,14.7,19,2026-07,0,1,1,0,0.28985748,0.28985748,0.28985748,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,1.0,1,1
62114555,Durgapur Coal Mine,Western Coalfields Limited (WCL),QUARRY,quarry,,,,,https://www.gem.wiki/Durgapur_Mine,79.316376,20.019691,9,8,3.0,2.0,3,0.7397260273972602,7.621137922222222,6.093333,36.69,1.4300001,43.55386466666667,114.98275,7,2026-03,8,1,4,5,1.9047266444444448,2.0038168,3.575574,0.6333383122222221,1.9287192,0.5555555444444445,0.8333333,0.8666667,4.111111111111111,4.0,11,1.6666666666666667,2,9
62114558,Medipalli Coal Mine,Singareni Collieries Company Limited,QUARRY,quarry,,,,,https://www.gem.wiki/Medipalli_Coal_Mine,79.478408,18.80338,11,11,1.5714285714285714,1.0,7,0.904109589041096,5.622727272727273,4.665,10.96,2.33,49.954423,109.6,7,2026-06,11,0,5,6,3.180181354545455,3.5293841,4.2506437,0.0927986427272727,0.450511,0.0757575727272727,0.0,0.8333333,1.2727272727272727,1.0,2,1.0909090909090908,2,11
64648252,IISCO Steel Plant,,INDUSTRIAL_AREA,industrial,,,,,,86.925246,23.671454,237,185,19.75,21.0,12,19.47945205479452,2.0773954828270043,1.48,25.7,0.32,14.67266658649789,91.7,19,2026-01,45,192,171,66,1.0228965876371308,0.96340495,4.476196,0.4147083220675105,1.585053,0.2784810092827004,0.0,1.7166667,2.1265822784810124,2.0,9,1.3080168776371308,2,237
65251416,West Bokaro Coal Mine,"Tata Steel, Coal India",QUARRY,quarry,,,,,https://www.gem.wiki/West_Bokaro_coal_mine_(Tata),85.552199,23.79521,96,95,9.6,9.5,10,7.890410958904109,1.7436805536458333,1.4025,9.28,0.41,15.179741791666666,82.83646,20,2025-11,9,87,74,22,0.6629063996875,0.66893062,0.88649654,0.1899352149166666,0.776393,0.2342013864583333,0.0,0.8666667,1.75,1.0,5,1.28125,2,96
65251420,Selected group of mines Seldhori,Central Coalfields Limited (CCL),QUARRY,quarry,,,,,,85.53147,23.783367,13,12,2.6,3.0,5,1.0684931506849316,3.610153792307692,1.58,14.27,0.41,28.37862666923077,142.7,6,2026-03,7,6,9,4,0.9923409753846154,0.6790195,2.3965197,0.132334933076923,0.82876337,0.1910256384615384,0.0,0.85,1.5384615384615383,1.0,5,1.2307692307692308,2,13
65253295,Rajappa Coal Mine,Central Coalfields Limited (CCL),QUARRY,quarry,,,,,https://www.gem.wiki/Rajrappa_coal_mine,85.673894,23.618625,191,134,17.363636363636363,18.0,11,15.6986301369863,1.3768449262303666,0.9,11.75,0.24,12.41945112617801,117.5,19,2026-03,18,173,141,50,1.3500886110471204,1.0617789,4.995842,0.0599206880628272,1.3516648,0.0568062828795811,0.0,0.8833333,1.2146596858638743,1.0,7,1.068062827225131,2,191
65277361,Sonepur Bazari Coal Mine,Eastern Coalfields Limited (ECL),QUARRY,quarry,,,,,https://www.gem.wiki/Sonepur_Bazari_mine,87.237027,23.691059,1,1,1.0,1.0,1,0.0821917808219178,3.455,3.455,5.87,3.455,12.807321,12.807321,19,2026-02,0,1,1,0,0.84184664,0.84184664,0.84184664,0.43953517,0.43953517,0.0,0.0,0.0,2.0,2.0,2,1.0,1,1
65310806,,,QUARRY,quarry,,,,,,81.045276,20.565951,10,8,5.0,5.0,2,0.821917808219178,2.59216666,2.3625,3.83,1.33,20.7421658,38.3,7,2026-03,5,5,6,4,2.72716929,2.2719175,4.639274,0.17926771,0.85181487,0.164999996,0.0,0.8333333,1.5,1.0,3,1.2,2,10
65310813,Bhilai Steel Plant,Steel Authority of India Limited,INDUSTRIAL_AREA,industrial,steelmaking,,,,,81.391148,21.188636,33,33,3.6666666666666665,4.0,9,2.712328767123288,3.457044409090909,2.295,9.51,1.38,26.814728533333334,95.1,19,2025-10,9,24,24,9,0.1283725062424242,0.12354107,0.24969795,0.8249216118181818,2.9852872,0.5338383751515152,0.81666666,1.7166667,3.636363636363636,2.0,11,1.5151515151515151,2,33
66068596,FCI Godown,Food Corporation Of India,INDUSTRIAL_AREA,industrial,,,,,,76.999154,11.03542,2,2,2.0,2.0,1,0.1643835616438356,2.06,2.06,2.06,2.06,20.599998,20.599998,7,2025-12,2,0,1,1,0.14879035,0.14879035,0.16249816,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,1.0,1,2
66665052,Barauni Oil Refinery,,REFINERY,industrial,refinery,,,,,86.060091,25.431355,67,59,6.7,5.5,10,5.506849315068493,2.9889512934328355,0.99,25.12,0.42,20.807204091044778,244.5,19,2025-11,10,57,47,20,1.0267430405970148,1.0101842,1.3440824,0.2513200422985074,1.2077235,0.4776119307462687,0.0,1.7,2.074626865671642,1.0,10,1.417910447761194,2,67
66679147,BHEL,,INDUSTRIAL_AREA,industrial,,,,,,78.522601,25.32642,1,1,1.0,1.0,1,0.0821917808219178,0.83,0.83,0.83,0.83,8.299999,8.299999,21,2026-04,0,1,0,1,4.422024,4.422024,4.422024,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,1.0,1,1
66679150,,,INDUSTRIAL_AREA,industrial,,,,,,77.151831,24.475395,3,3,1.0,1.0,3,0.2465753424657534,1.346111133333333,1.43,2.17,1.085,9.413023133333333,14.299999,8,2026-03,1,2,2,1,3.255821333333333,3.1631377,3.6619833,0.25408415,0.38813698,0.2777777666666667,0.0,0.8333333,2.0,2.0,3,1.3333333333333333,2,3
66941860,,,INDUSTRIAL_AREA,industrial,,,,,Yahoo,73.021103,18.910213,2,2,1.0,1.0,2,0.1643835616438356,9.0541665,9.0541665,40.57,3.06,54.063554,77.52711,7,2026-01,2,0,1,1,0.5734286,0.5734286,0.6626803,0.53231245,1.0646249,0.41666665,0.41666665,0.8333333,3.5,3.5,6,1.5,2,2
66984987,Rail Coach Factory - RCF Kapurthala,,FACTORY,industrial,factory,,,,,75.33949,31.310686,13,12,2.6,2.0,5,1.0684931506849316,4.36794873076923,4.03,11.97,2.39,27.109032384615382,56.199997,7,2026-06,13,0,12,1,0.3420379242307692,0.24341345,1.7436913,0.3608736561538462,0.80779177,0.0653846153846153,0.0,0.85,2.0,2.0,4,1.0769230769230769,2,13
68522981,Tippeswamy Oil Extraction (Abandoned),,INDUSTRIAL_AREA,industrial,,,,yes,,76.955587,13.311891,1,1,1.0,1.0,1,0.0821917808219178,3.05,3.05,3.05,3.05,30.5,30.5,8,2026-03,1,0,0,1,3.5026789,3.5026789,3.5026789,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,1.0,1,1
68537793,Channabasaveshwara Oil Industries,,FACTORY,industrial,,works,,,,76.953444,13.309903,1,1,1.0,1.0,1,0.0821917808219178,2.68,2.68,2.68,2.68,26.800001,26.800001,7,2026-01,1,0,0,1,4.3013415,4.3013415,4.3013415,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,1.0,1,1
70262879,Stanes motors,,INDUSTRIAL_AREA,industrial,,,,,,76.976023,10.996051,4,4,1.3333333333333333,1.0,3,0.3287671232876712,3.3312500000000003,3.415,5.96,0.89,24.9286635,35.6,7,2026-04,3,1,3,1,1.082762825,0.94402425,1.6731946,0.09947449,0.39789796,0.216666675,0.0,0.8666667,1.25,1.0,2,1.25,2,4
70425303,,,INDUSTRIAL_AREA,industrial,,,,,,80.166355,17.266254,3,3,1.5,1.5,2,0.2465753424657534,2.333333333333333,2.63,2.88,1.49,23.333334,28.800001,8,2026-04,3,0,3,0,3.0761537333333333,3.0085046,3.7125182,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,1.0,1,3
70534966,Sector 9,,INDUSTRIAL_AREA,industrial,,,,,,77.327386,28.586856,1,1,1.0,1.0,1,0.0821917808219178,1.4,1.4,1.43,1.4,10.305548,10.305548,20,2026-03,0,1,1,0,0.26999694,0.26999694,0.26999694,0.17169833,0.17169833,0.0,0.0,0.0,2.0,2.0,2,1.0,1,1
