facility_id,name,facility_category,longitude,latitude,total_events,active_months,mean_frp_mw,median_frp_mw,max_frp_mw,mean_duration_hours,median_duration_hours,max_duration_hours,mean_active_hour,median_active_hour,mean_distance_km,median_distance_km,max_distance_km,mean_detection_count,median_detection_count,max_detection_count,day_pct,night_pct,weekend_pct,weekday_pct
284613271,Hindustan Photo Films New Plant,INDUSTRIAL_AREA,76.66436,11.428393,2,2,14.305,14.305,19.35,0.8583333,0.8583333,0.8833333,8.0,8.0,1.000518725,1.000518725,1.5165607,2.0,2.0,2,100.0,0.0,50.0,50.0
303055221,Chamraj Tea Factory,FACTORY,76.67962,11.299133,3,1,12.376666666666665,3.46,30.9,0.2888889,0.0,0.8666667,7.333333333333333,7.0,3.5031076999999997,3.1533954,4.2928395,2.0,1.0,4,100.0,0.0,0.0,100.0
431288185,Bidvi Sugar Mill,FACTORY,77.449689,29.954163,1,1,3.59,3.59,3.59,0.0,0.0,0.0,8.0,8.0,1.9877399,1.9877399,1.9877399,2.0,2.0,2,100.0,0.0,100.0,0.0
597102382,Milkfed,FACTORY,76.47469,30.371603,2,2,2.17,2.17,2.9,0.0,0.0,0.0,14.0,14.0,1.5150928000000001,1.5150928000000001,1.8660444,1.0,1.0,1,50.0,50.0,100.0,0.0
672011674,,WASTE_PROCESSING,77.614264,12.951519,1,1,3.98,3.98,3.98,0.0,0.0,0.0,8.0,8.0,0.26124075,0.26124075,0.26124075,1.0,1.0,1,100.0,0.0,0.0,100.0
778367081,Brick Kiln,FACTORY,75.68724,30.739732,13,2,5.431538461538461,5.38,9.52,0.06282051230769231,0.0,0.81666666,7.538461538461538,8.0,1.8415090753846155,1.7546785,3.1581085,1.2307692307692308,1.0,2,100.0,0.0,46.15384615384615,53.84615384615385
818438933,GNA,FACTORY,75.825542,31.379452,1,1,2.22,2.22,2.22,0.0,0.0,0.0,8.0,8.0,1.4015156,1.4015156,1.4015156,1.0,1.0,1,100.0,0.0,0.0,100.0
848315015,"Sai Hydel Power Station, Bara Bhanghal",POWER_PLANT,76.814738,32.325997,3,2,5.503333333333334,6.03,7.26,0.2888889,0.0,0.8666667,7.0,7.0,1.7757972733333334,0.94271266,3.5152066,2.3333333333333335,1.0,5,100.0,0.0,33.33333333333333,66.66666666666667
928527387,village bekhi - brick klin,FACTORY,75.944298,30.708667,60,5,6.225666666666667,5.125,25.85,0.09805555325000001,0.0,1.6666666,7.4,7.0,3.0449532599999998,3.2225462,4.739341,1.5166666666666666,1.0,5,100.0,0.0,35.0,65.0
969662891,Mini,POWER_PLANT,75.980333,30.783474,2,2,2.02,2.02,2.24,0.0,0.0,0.0,7.5,7.5,1.4386345,1.4386345,1.6075855,1.0,1.0,1,100.0,0.0,0.0,100.0
1008530963,Solan Brewery,FACTORY,77.114225,30.929489,5,3,9.402,5.54,24.09,0.33999999999999997,0.0,0.85,9.8,7.0,2.19834352,1.6758754,4.341518,1.6,2.0,2,80.0,20.0,40.0,60.0
1147742588,Tea Factory,FACTORY,77.016311,10.333804,1,1,2.27,2.27,2.27,0.0,0.0,0.0,20.0,20.0,3.4097085,3.4097085,3.4097085,3.0,3.0,3,0.0,100.0,100.0,0.0
1204022632,MSSK Sugar Factory,FACTORY,75.837017,21.17419,5,3,4.968,4.18,9.15,0.0,0.0,0.0,10.2,8.0,2.5308240599999996,2.4722784,3.439821,1.0,1.0,1,80.0,20.0,40.0,60.0
1209790750,Axiles India,FACTORY,79.638941,12.784194,7,3,5.951428571428571,4.9,13.52,0.11666666571428572,0.0,0.81666666,7.428571428571429,7.0,2.903022842857143,3.0317643,4.2644453,1.1428571428571428,1.0,2,100.0,0.0,0.0,100.0
1242445922,,POWER_PLANT,70.96955,27.025711,1,1,1.05,1.05,1.05,0.0,0.0,0.0,20.0,20.0,4.067821,4.067821,4.067821,1.0,1.0,1,0.0,100.0,100.0,0.0
1248181602,Cement Pipes,FACTORY,74.046307,30.426901,4,2,5.0375,3.725,10.91,0.220833325,0.0,0.8833333,7.0,7.0,0.76694645,0.69008649,1.3526447,2.0,1.5,4,100.0,0.0,50.0,50.0
1248415458,Sarhad Kesri,FACTORY,74.027462,30.40694,1,1,1.38,1.38,1.38,0.0,0.0,0.0,8.0,8.0,3.2647035,3.2647035,3.2647035,1.0,1.0,1,100.0,0.0,100.0,0.0
1335878279,Commisioner's Office,FACTORY,74.612491,30.926131,6,3,5.056666666666667,4.635,9.99,0.13888888333333335,0.0,0.8333333,7.333333333333333,7.0,4.010740166666666,3.8784122500000002,4.941916,1.5,1.0,3,100.0,0.0,50.0,50.0
1350382386,Natural Remedies,FACTORY,77.736163,12.556008,21,5,5.52047619047619,4.09,22.12,0.1603174619047619,0.0,0.8666667,8.19047619047619,8.0,2.99245483,2.7386367,4.9683943,1.2380952380952381,1.0,3,95.23809523809523,4.761904761904762,14.285714285714285,85.71428571428572
1433750942,,WASTE_PROCESSING,77.40888,11.503923,1,1,1.93,1.93,1.93,0.0,0.0,0.0,7.0,7.0,4.0003004,4.0003004,4.0003004,1.0,1.0,1,100.0,0.0,0.0,100.0
1433913550,,WASTE_PROCESSING,77.441627,11.501768,1,1,5.73,5.73,5.73,0.0,0.0,0.0,8.0,8.0,1.633839,1.633839,1.633839,2.0,2.0,2,100.0,0.0,0.0,100.0
1437731575,,POWER_PLANT,77.490963,10.703941,1,1,1.24,1.24,1.24,0.0,0.0,0.0,20.0,20.0,2.8598316,2.8598316,2.8598316,1.0,1.0,1,0.0,100.0,100.0,0.0
1440947503,Coirmedia,FACTORY,77.467573,11.462283,1,1,1.39,1.39,1.39,0.0,0.0,0.0,8.0,8.0,3.5399723,3.5399723,3.5399723,1.0,1.0,1,100.0,0.0,0.0,100.0
1490424793,Electricity Board,POWER_PLANT,75.809243,30.134805,1,1,1.7,1.7,1.7,0.0,0.0,0.0,8.0,8.0,2.1253061,2.1253061,2.1253061,1.0,1.0,1,100.0,0.0,0.0,100.0
1491013822,Kutba Water supply center,STORAGE_FACILITY,75.622603,30.577769,25,3,10.9308,6.7,65.23,0.1646666664,0.0,1.6666666,7.56,8.0,3.1257376879999996,3.0887928,4.846425,1.76,1.0,6,100.0,0.0,32.0,68.0
1496606426,,POWER_PLANT,77.584928,8.202456,1,1,4.41,4.41,4.41,0.0,0.0,0.0,7.0,7.0,0.11019678,0.11019678,0.11019678,1.0,1.0,1,100.0,0.0,100.0,0.0
1496615673,,POWER_PLANT,77.622041,8.156763,1,1,6.63,6.63,6.63,0.0,0.0,0.0,7.0,7.0,0.5148352,0.5148352,0.5148352,2.0,2.0,2,100.0,0.0,0.0,100.0
1496618580,,POWER_PLANT,77.558599,8.195925,1,1,3.4,3.4,3.4,0.0,0.0,0.0,7.0,7.0,0.11191703,0.11191703,0.11191703,1.0,1.0,1,100.0,0.0,0.0,100.0
1496628844,,POWER_PLANT,77.484007,8.254077,5,2,1.9759999999999998,1.47,3.84,0.16666666000000002,0.0,0.8333333,17.4,20.0,2.9559999899999996,3.347499,4.4045725,1.4,1.0,3,20.0,80.0,20.0,80.0
1496628857,,POWER_PLANT,77.481561,8.251052,1,1,5.28,5.28,5.28,0.0,0.0,0.0,8.0,8.0,2.476724,2.476724,2.476724,1.0,1.0,1,100.0,0.0,0.0,100.0
1497223838,,POWER_PLANT,77.647391,8.174994,1,1,7.27,7.27,7.27,0.8666667,0.8666667,0.8666667,7.0,7.0,0.20593038,0.20593038,0.20593038,3.0,3.0,3,100.0,0.0,100.0,0.0
1498574276,M. Srinivasan,WASTE_PROCESSING,78.054756,12.206896,3,3,2.3866666666666667,2.58,3.56,0.0,0.0,0.0,11.333333333333334,7.0,3.727324733333333,3.8384726,4.9275837,1.0,1.0,1,66.66666666666666,33.33333333333333,33.33333333333333,66.66666666666667
1519789003,,POWER_PLANT,69.194361,22.858953,11,2,7.380000000000001,8.12,13.68,0.8333333054545455,0.8333333,1.6666666,9.727272727272727,8.0,0.7065044609090909,0.6582018,1.0440072,3.6363636363636362,4.0,6,81.81818181818183,18.181818181818183,27.27272727272727,72.72727272727273
1519789012,,POWER_PLANT,69.191663,22.862354,6,2,9.173333333333334,8.385,16.36,0.41666666,0.40833333,0.85,8.0,8.0,0.7968981083333334,0.69199535,1.641279,2.6666666666666665,2.0,5,100.0,0.0,50.0,50.0
1519789025,,POWER_PLANT,69.164107,22.868052,1,1,2.46,2.46,2.46,0.0,0.0,0.0,8.0,8.0,1.1529167,1.1529167,1.1529167,1.0,1.0,1,100.0,0.0,0.0,100.0
1519789042,,POWER_PLANT,69.162369,22.871472,1,1,11.89,11.89,11.89,0.81666666,0.81666666,0.81666666,7.0,7.0,0.57331514,0.57331514,0.57331514,3.0,3.0,3,100.0,0.0,0.0,100.0
1519789066,,POWER_PLANT,69.184724,22.872368,1,1,5.29,5.29,5.29,0.8333333,0.8333333,0.8333333,8.0,8.0,0.6522349,0.6522349,0.6522349,3.0,3.0,3,100.0,0.0,0.0,100.0
1519789101,,POWER_PLANT,69.188615,22.873524,1,1,1.94,1.94,1.94,0.0,0.0,0.0,8.0,8.0,0.43101677,0.43101677,0.43101677,1.0,1.0,1,100.0,0.0,0.0,100.0
1519789136,,POWER_PLANT,69.147982,22.875301,1,1,4.29,4.29,4.29,0.0,0.0,0.0,7.0,7.0,0.2594419,0.2594419,0.2594419,2.0,2.0,2,100.0,0.0,0.0,100.0
1519789275,,POWER_PLANT,69.196938,22.879537,1,1,3.95,3.95,3.95,0.0,0.0,0.0,8.0,8.0,0.56774724,0.56774724,0.56774724,1.0,1.0,1,100.0,0.0,100.0,0.0
1519789329,,POWER_PLANT,69.145122,22.883584,1,1,1.27,1.27,1.27,0.0,0.0,0.0,9.0,9.0,1.5878901,1.5878901,1.5878901,1.0,1.0,1,100.0,0.0,100.0,0.0
1519789346,,POWER_PLANT,69.134746,22.883661,2,2,6.095,6.095,6.26,0.41666665,0.41666665,0.8333333,7.5,7.5,0.85415635,0.85415635,1.0281572,2.0,2.0,3,100.0,0.0,0.0,100.0
1519789354,,POWER_PLANT,69.187268,22.883769,5,3,5.202,4.08,10.6,0.659999984,0.81666666,1.6666666,7.6,8.0,1.32339097,1.3913805,1.9562464,2.4,2.0,5,100.0,0.0,40.0,60.0
1519789361,,POWER_PLANT,69.170834,22.884946,1,1,4.86,4.86,4.86,0.0,0.0,0.0,8.0,8.0,0.5924738,0.5924738,0.5924738,1.0,1.0,1,100.0,0.0,0.0,100.0
1519789380,,POWER_PLANT,69.130452,22.885865,1,1,8.01,8.01,8.01,0.0,0.0,0.0,8.0,8.0,0.30365694,0.30365694,0.30365694,2.0,2.0,2,100.0,0.0,0.0,100.0
1519789390,,POWER_PLANT,69.162844,22.888087,2,2,9.48,9.48,17.3,0.0,0.0,0.0,8.0,8.0,0.9243686,0.9243686,1.0153385,1.0,1.0,1,100.0,0.0,50.0,50.0
1519789913,,POWER_PLANT,69.034506,22.977797,1,1,2.31,2.31,2.31,0.0,0.0,0.0,7.0,7.0,1.095469,1.095469,1.095469,1.0,1.0,1,100.0,0.0,100.0,0.0
1519789945,,POWER_PLANT,68.952371,22.982273,1,1,4.12,4.12,4.12,0.0,0.0,0.0,7.0,7.0,0.25712138,0.25712138,0.25712138,1.0,1.0,1,100.0,0.0,100.0,0.0
1519789981,,POWER_PLANT,69.005306,22.984469,1,1,10.63,10.63,10.63,0.0,0.0,0.0,8.0,8.0,0.3932263,0.3932263,0.3932263,1.0,1.0,1,100.0,0.0,0.0,100.0
1519789996,,POWER_PLANT,69.018062,22.986128,1,1,9.35,9.35,9.35,0.0,0.0,0.0,8.0,8.0,0.3392022,0.3392022,0.3392022,1.0,1.0,1,100.0,0.0,0.0,100.0
1519790001,,POWER_PLANT,68.995118,22.986317,4,3,3.71,2.7350000000000003,7.33,0.0,0.0,0.0,8.75,9.0,1.4755043,1.37276755,2.1252954,1.25,1.0,2,100.0,0.0,25.0,75.0
1519790044,,POWER_PLANT,69.000924,22.990529,1,1,4.1,4.1,4.1,0.85,0.85,0.85,7.0,7.0,1.0896287,1.0896287,1.0896287,2.0,2.0,2,100.0,0.0,0.0,100.0
1519790071,,POWER_PLANT,68.933543,22.991944,1,1,4.51,4.51,4.51,0.0,0.0,0.0,7.0,7.0,0.09065613,0.09065613,0.09065613,1.0,1.0,1,100.0,0.0,100.0,0.0
1519790100,,POWER_PLANT,68.939144,22.993171,1,1,5.01,5.01,5.01,0.0,0.0,0.0,8.0,8.0,0.4579687,0.4579687,0.4579687,1.0,1.0,1,100.0,0.0,0.0,100.0
1519790160,,POWER_PLANT,68.926309,23.000694,3,2,2.9899999999999998,2.92,4.52,0.0,0.0,0.0,8.0,8.0,0.39641263,0.36045748,0.47901237,1.0,1.0,1,100.0,0.0,66.66666666666666,33.33333333333334
1519790194,,POWER_PLANT,69.04865,23.002557,3,3,1.6966666666666665,1.85,2.01,0.0,0.0,0.0,12.333333333333334,8.0,2.9954686,2.8789074,3.4103892,1.0,1.0,1,66.66666666666666,33.33333333333333,33.33333333333333,66.66666666666667
1519792006,,POWER_PLANT,68.701101,23.231024,1,1,16.54,16.54,16.54,0.8333333,0.8333333,0.8333333,8.0,8.0,0.59405035,0.59405035,0.59405035,3.0,3.0,3,100.0,0.0,0.0,100.0
1519792501,,POWER_PLANT,68.734488,23.249887,1,1,3.51,3.51,3.51,0.0,0.0,0.0,9.0,9.0,1.2299708,1.2299708,1.2299708,2.0,2.0,2,100.0,0.0,0.0,100.0
1519792541,,POWER_PLANT,68.736733,23.258195,1,1,9.41,9.41,9.41,0.0,0.0,0.0,8.0,8.0,0.36923763,0.36923763,0.36923763,1.0,1.0,1,100.0,0.0,0.0,100.0
1519792551,,POWER_PLANT,68.716095,23.261371,1,1,3.02,3.02,3.02,0.0,0.0,0.0,8.0,8.0,0.6249147,0.6249147,0.6249147,2.0,2.0,2,100.0,0.0,0.0,100.0
1519792566,,POWER_PLANT,68.727372,23.264093,1,1,4.61,4.61,4.61,0.8333333,0.8333333,0.8333333,7.0,7.0,0.14982264,0.14982264,0.14982264,3.0,3.0,3,100.0,0.0,0.0,100.0
1519792572,,POWER_PLANT,68.75831,23.264837,4,2,2.8075,3.1900000000000004,3.87,0.0,0.0,0.0,7.75,8.0,2.07935215,1.78932915,3.7209136,1.25,1.0,2,100.0,0.0,50.0,50.0
1519792585,,POWER_PLANT,68.7504,23.269843,2,2,2.975,2.975,3.29,0.40833333,0.40833333,0.81666666,7.5,7.5,1.55702125,1.55702125,2.4575179,1.5,1.5,2,100.0,0.0,50.0,50.0
1519792590,,POWER_PLANT,68.743442,23.269873,1,1,0.58,0.58,0.58,0.0,0.0,0.0,21.0,21.0,0.20442426,0.20442426,0.20442426,1.0,1.0,1,0.0,100.0,100.0,0.0
1523616253,,POWER_PLANT,69.105137,22.952406,1,1,0.52,0.52,0.52,0.0,0.0,0.0,21.0,21.0,0.23247597,0.23247597,0.23247597,1.0,1.0,1,0.0,100.0,100.0,0.0
1523616321,,POWER_PLANT,69.126398,22.954065,1,1,3.16,3.16,3.16,0.0,0.0,0.0,21.0,21.0,1.8752536,1.8752536,1.8752536,2.0,2.0,2,0.0,100.0,0.0,100.0
1524360019,,POWER_PLANT,69.330305,22.82931,2,2,5.83,5.83,7.9,0.40833333,0.40833333,0.81666666,7.5,7.5,1.5248718,1.5248718,1.7166653,2.5,2.5,3,100.0,0.0,0.0,100.0
1639258475,Purulia Pumped Storage Project,POWER_PLANT,86.092134,23.192608,3,2,2.44,2.92,3.6,0.0,0.0,0.0,11.0,7.0,2.2208260666666666,1.6072844,3.6863458,1.3333333333333333,1.0,2,66.66666666666666,33.33333333333333,0.0,100.0
1662848196,,POWER_PLANT,71.069776,26.771842,1,1,4.2,4.2,4.2,0.0,0.0,0.0,8.0,8.0,0.15279666,0.15279666,0.15279666,1.0,1.0,1,100.0,0.0,100.0,0.0
1662886990,,POWER_PLANT,71.013499,26.887835,1,1,0.35,0.35,0.35,0.0,0.0,0.0,21.0,21.0,4.0753293,4.0753293,4.0753293,1.0,1.0,1,0.0,100.0,0.0,100.0
1662887300,,POWER_PLANT,70.973448,26.910414,1,1,2.51,2.51,2.51,0.0,0.0,0.0,7.0,7.0,3.8444088,3.8444088,3.8444088,1.0,1.0,1,100.0,0.0,0.0,100.0
1662991406,,POWER_PLANT,70.588549,27.206906,1,1,9.58,9.58,9.58,0.0,0.0,0.0,7.0,7.0,3.5290635,3.5290635,3.5290635,1.0,1.0,1,100.0,0.0,100.0,0.0
1670705294,,POWER_PLANT,76.479684,13.897947,2,2,4.62,4.62,6.39,0.0,0.0,0.0,8.0,8.0,3.1541818499999996,3.1541818499999996,3.4357162,1.0,1.0,1,100.0,0.0,50.0,50.0
1670705364,,POWER_PLANT,76.48168,13.893922,1,1,1.82,1.82,1.82,0.0,0.0,0.0,20.0,20.0,0.09731949,0.09731949,0.09731949,1.0,1.0,1,0.0,100.0,100.0,0.0
1670705419,,POWER_PLANT,76.491335,13.869941,2,1,14.885,14.885,27.9,0.83333333,0.83333333,0.85,13.5,13.5,3.0147687999999997,3.0147687999999997,3.755597,5.5,5.5,8,50.0,50.0,0.0,100.0
1670705710,,POWER_PLANT,76.500025,13.834492,2,1,6.675000000000001,6.675000000000001,10.9,0.4,0.4,0.8,7.0,7.0,0.702094745,0.702094745,1.2903243,2.5,2.5,4,100.0,0.0,0.0,100.0
1670705836,,POWER_PLANT,76.490809,13.870993,3,3,4.536666666666666,4.49,5.96,0.2777777666666667,0.0,0.8333333,7.666666666666667,8.0,0.6316438,0.22898707,1.4796507,1.6666666666666667,2.0,2,100.0,0.0,66.66666666666666,33.33333333333334
1670706045,,POWER_PLANT,76.491786,13.86892,2,2,3.81,3.81,6.07,0.43333335,0.43333335,0.8666667,13.5,13.5,1.7513199000000002,1.7513199000000002,2.4258168,2.0,2.0,3,50.0,50.0,50.0,50.0
1670706060,,POWER_PLANT,76.493416,13.854827,1,1,0.65,0.65,0.65,0.8333333,0.8333333,0.8333333,19.0,19.0,0.14267169,0.14267169,0.14267169,2.0,2.0,2,0.0,100.0,0.0,100.0
1670706106,,POWER_PLANT,76.492301,13.858181,1,1,13.31,13.31,13.31,0.85,0.85,0.85,8.0,8.0,0.5349756,0.5349756,0.5349756,6.0,6.0,6,100.0,0.0,0.0,100.0
1670706439,,POWER_PLANT,76.49685,13.844774,3,2,6.826666666666667,9.14,10.86,0.0,0.0,0.0,12.0,8.0,1.3671117,1.0556659,2.3793225,1.3333333333333333,1.0,2,66.66666666666666,33.33333333333333,0.0,100.0
1670706482,,POWER_PLANT,76.498759,13.843722,4,3,11.032499999999999,11.57,16.61,0.84166665,0.8416666500000001,1.6833333,7.5,7.5,2.666847825,2.5495938000000002,4.8514767,6.25,4.0,16,100.0,0.0,0.0,100.0
1670706503,,POWER_PLANT,76.489565,13.865649,1,1,1.39,1.39,1.39,0.0,0.0,0.0,19.0,19.0,1.1207906,1.1207906,1.1207906,1.0,1.0,1,0.0,100.0,0.0,100.0
1670706686,,POWER_PLANT,76.490627,13.862879,1,1,0.74,0.74,0.74,0.0,0.0,0.0,19.0,19.0,0.056385424,0.056385424,0.056385424,2.0,2.0,2,0.0,100.0,0.0,100.0
1671430603,,POWER_PLANT,76.51795,13.777366,1,1,38.93,38.93,38.93,0.8666667,0.8666667,0.8666667,7.0,7.0,3.7732408,3.7732408,3.7732408,3.0,3.0,3,100.0,0.0,0.0,100.0
1671430613,,POWER_PLANT,76.509656,13.802905,1,1,1.2,1.2,1.2,0.0,0.0,0.0,20.0,20.0,0.22793788,0.22793788,0.22793788,1.0,1.0,1,0.0,100.0,0.0,100.0
1671430616,,POWER_PLANT,76.516415,13.797404,8,3,4.9087499999999995,3.805,16.25,0.1041666625,0.0,0.8333333,11.0,8.0,2.1423560525,1.4212471,4.6359344,1.375,1.0,4,75.0,25.0,37.5,62.5
1671430617,,POWER_PLANT,76.516051,13.785005,1,1,5.07,5.07,5.07,0.0,0.0,0.0,7.0,7.0,1.3403989,1.3403989,1.3403989,1.0,1.0,1,100.0,0.0,0.0,100.0
1671430618,,POWER_PLANT,76.506491,13.818095,1,1,6.89,6.89,6.89,0.81666666,0.81666666,0.81666666,8.0,8.0,0.35643074,0.35643074,0.35643074,2.0,2.0,2,100.0,0.0,0.0,100.0
1671430621,,POWER_PLANT,76.509935,13.800123,1,1,3.09,3.09,3.09,0.0,0.0,0.0,8.0,8.0,0.5817558,0.5817558,0.5817558,1.0,1.0,1,100.0,0.0,0.0,100.0
1671430629,,POWER_PLANT,76.517842,13.773042,1,1,9.08,9.08,9.08,0.0,0.0,0.0,7.0,7.0,2.5611024,2.5611024,2.5611024,4.0,4.0,4,100.0,0.0,100.0,0.0
1671430641,,POWER_PLANT,76.517091,13.791486,1,1,5.76,5.76,5.76,0.0,0.0,0.0,7.0,7.0,2.1912763,2.1912763,2.1912763,2.0,2.0,2,100.0,0.0,100.0,0.0
1671430642,,POWER_PLANT,76.517993,13.779295,1,1,12.44,12.44,12.44,0.0,0.0,0.0,7.0,7.0,3.523183,3.523183,3.523183,1.0,1.0,1,100.0,0.0,100.0,0.0
1671430653,,POWER_PLANT,76.516898,13.792475,1,1,2.94,2.94,2.94,0.8333333,0.8333333,0.8333333,20.0,20.0,1.6422149,1.6422149,1.6422149,6.0,6.0,6,0.0,100.0,0.0,100.0
1671430654,,POWER_PLANT,76.517971,13.778273,1,1,8.39,8.39,8.39,0.8333333,0.8333333,0.8333333,7.0,7.0,1.6208818,1.6208818,1.6208818,3.0,3.0,3,100.0,0.0,0.0,100.0
1671430657,,POWER_PLANT,76.506384,13.821346,1,1,9.73,9.73,9.73,0.0,0.0,0.0,8.0,8.0,2.9238045,2.9238045,2.9238045,1.0,1.0,1,100.0,0.0,0.0,100.0
1671430658,,POWER_PLANT,76.516566,13.793434,1,1,1.15,1.15,1.15,0.0,0.0,0.0,20.0,20.0,0.109399356,0.109399356,0.109399356,1.0,1.0,1,0.0,100.0,0.0,100.0
1671430659,,POWER_PLANT,76.515235,13.787016,1,1,9.18,9.18,9.18,0.0,0.0,0.0,8.0,8.0,0.5519444,0.5519444,0.5519444,5.0,5.0,5,100.0,0.0,0.0,100.0
1671430665,,POWER_PLANT,76.518025,13.781149,2,2,13.38,13.38,22.39,0.0,0.0,0.0,8.0,8.0,1.10933987,1.10933987,1.4428338,3.0,3.0,4,100.0,0.0,50.0,50.0
1671445102,,POWER_PLANT,76.522237,13.740822,1,1,1.51,1.51,1.51,0.0,0.0,0.0,20.0,20.0,0.017607473,0.017607473,0.017607473,1.0,1.0,1,0.0,100.0,0.0,100.0
1671445120,,POWER_PLANT,76.539327,13.716982,3,2,6.293333333333333,2.72,13.72,0.0,0.0,0.0,7.666666666666667,8.0,2.87078225,3.7696679,4.32198,1.0,1.0,1,100.0,0.0,0.0,100.0
1671445129,,POWER_PLANT,76.517805,13.722255,1,1,5.17,5.17,5.17,0.0,0.0,0.0,8.0,8.0,1.1371474,1.1371474,1.1371474,1.0,1.0,1,100.0,0.0,0.0,100.0
1671445131,,POWER_PLANT,76.517269,13.723548,1,1,0.61,0.61,0.61,0.0,0.0,0.0,19.0,19.0,0.09960914,0.09960914,0.09960914,1.0,1.0,1,0.0,100.0,0.0,100.0
1671445151,,POWER_PLANT,76.542095,13.708727,7,5,5.188571428571429,5.11,7.53,0.0,0.0,0.0,7.857142857142857,8.0,2.5420814928571427,3.0991738,4.4151554,1.1428571428571428,1.0,2,100.0,0.0,28.57142857142857,71.42857142857143
1671445155,,POWER_PLANT,76.522221,13.743042,3,3,5.489999999999999,6.27,7.46,0.5611111000000001,0.8333333,0.85,7.0,7.0,1.7774864666666668,1.7714236,2.3301702,2.3333333333333335,2.0,3,100.0,0.0,0.0,100.0
1671445166,,POWER_PLANT,76.516539,13.724882,1,1,10.97,10.97,10.97,0.0,0.0,0.0,7.0,7.0,0.6939677,0.6939677,0.6939677,1.0,1.0,1,100.0,0.0,0.0,100.0
1671445173,,POWER_PLANT,76.531753,13.732698,4,3,23.7825,5.55,82.0,0.41249999000000004,0.40833333,0.8333333,10.25,7.5,2.200190575,2.22284805,2.6726432,2.75,3.0,3,75.0,25.0,25.0,75.0
1671445183,,POWER_PLANT,76.524372,13.738582,2,1,11.174999999999999,11.174999999999999,18.24,0.8333333,0.8333333,1.6666666,7.5,7.5,0.677318815,0.677318815,0.86657363,6.0,6.0,11,100.0,0.0,50.0,50.0
1671445213,,POWER_PLANT,76.513557,13.731822,1,1,1.68,1.68,1.68,0.0,0.0,0.0,20.0,20.0,0.39483494,0.39483494,0.39483494,1.0,1.0,1,0.0,100.0,0.0,100.0
1671445230,,POWER_PLANT,76.51214,13.735784,2,2,5.585,5.585,10.6,0.0,0.0,0.0,14.0,14.0,0.7622862975,0.7622862975,1.4762181,1.0,1.0,1,50.0,50.0,50.0,50.0
1671445248,,POWER_PLANT,76.515831,13.726382,1,1,4.9,4.9,4.9,0.8333333,0.8333333,0.8333333,8.0,8.0,0.13804147,0.13804147,0.13804147,3.0,3.0,3,100.0,0.0,0.0,100.0
1671445254,,POWER_PLANT,76.502596,13.829369,1,1,1.88,1.88,1.88,0.8333333,0.8333333,0.8333333,20.0,20.0,0.36183602,0.36183602,0.36183602,4.0,4.0,4,0.0,100.0,0.0,100.0
1671445256,,POWER_PLANT,76.52457,13.736648,1,1,4.56,4.56,4.56,0.0,0.0,0.0,8.0,8.0,0.27649394,0.27649394,0.27649394,1.0,1.0,1,100.0,0.0,0.0,100.0
1674146178,Indian Oil,STORAGE_FACILITY,75.860181,30.216898,4,2,5.695,4.895,10.26,0.208333325,0.0,0.8333333,7.75,8.0,2.1663488125,2.5085707,3.0059564,1.5,1.5,2,100.0,0.0,50.0,50.0
1700226398,,POWER_PLANT,77.633021,8.239904,1,1,4.34,4.34,4.34,0.0,0.0,0.0,7.0,7.0,0.2638957,0.2638957,0.2638957,1.0,1.0,1,100.0,0.0,0.0,100.0
1700226783,,POWER_PLANT,77.550294,8.252097,1,1,7.4,7.4,7.4,0.0,0.0,0.0,7.0,7.0,0.07542548,0.07542548,0.07542548,1.0,1.0,1,100.0,0.0,0.0,100.0
1700226887,,POWER_PLANT,77.550227,8.254882,1,1,4.1,4.1,4.1,0.85,0.85,0.85,7.0,7.0,0.08749823,0.08749823,0.08749823,3.0,3.0,3,100.0,0.0,0.0,100.0
1700226899,,POWER_PLANT,77.550311,8.256158,1,1,1.91,1.91,1.91,0.0,0.0,0.0,8.0,8.0,0.028436406,0.028436406,0.028436406,2.0,2.0,2,100.0,0.0,0.0,100.0
1700228428,,POWER_PLANT,77.590715,8.33586,1,1,2.29,2.29,2.29,0.0,0.0,0.0,8.0,8.0,0.028051525,0.028051525,0.028051525,1.0,1.0,1,100.0,0.0,100.0,0.0
1700570368,,POWER_PLANT,77.566689,8.13805,3,2,4.043333333333333,3.87,5.26,0.27222222,0.0,0.81666666,7.666666666666667,8.0,1.1825785333333334,1.3405992,1.4310423,1.3333333333333333,1.0,2,100.0,0.0,0.0,100.0
1700584905,,POWER_PLANT,77.574611,8.162661,1,1,1.69,1.69,1.69,0.0,0.0,0.0,8.0,8.0,0.08878213,0.08878213,0.08878213,1.0,1.0,1,100.0,0.0,0.0,100.0
1700584915,,POWER_PLANT,77.656124,8.164729,1,1,1.58,1.58,1.58,0.0,0.0,0.0,8.0,8.0,0.4249529,0.4249529,0.4249529,1.0,1.0,1,100.0,0.0,0.0,100.0
1700584938,,POWER_PLANT,77.65143,8.16499,1,1,2.38,2.38,2.38,0.0,0.0,0.0,8.0,8.0,0.45117998,0.45117998,0.45117998,1.0,1.0,1,100.0,0.0,100.0,0.0
1700584942,,POWER_PLANT,77.560256,8.165795,1,1,3.15,3.15,3.15,0.0,0.0,0.0,8.0,8.0,0.10032999,0.10032999,0.10032999,1.0,1.0,1,100.0,0.0,0.0,100.0
